"","Name","Elevation","Replicate_num","Info.available.on.when.barnacle.first.present.","Month.added.to.dataset..Feb..Aug..Mar.","Month.first.present..Feb..Aug..Mar..Unk...if.covered.previously..etc.....","X18FebAfter_Barnacle_num","X18FebAfter_photo_num","X18FebAfter_X_pixels","X18FebAfter_Y_pixels","X18FebAfter_Angle_pixels","X18FebAfter_Length_pixels","X18FebAfter_notes","X18AugBefore_Survived...Dead..Alive..Absent..New..Covered.by.left.right.top.bottom.","New.August.ROI.barnacle.number..optional.","X18AugBefore_photo_num","X18AugBefore_X_pixels","X18AugBefore_Y_pixels","X18AugBefore_Angle_pixels","X18AugBefore_Length_pixels","X18AugBefore_notes","X18AugAfter_photo_num","X18AugAfter_Removed...Y...N..or.covered.by.left.right.top.bottom.","X18AugAfter_Removed_notes","Time2Start_Include_1","Time2Start_X_pixels","Time2Start_Y_pixels","Time2Start_Angle_pixels","Time2Start_Length_pixels","X19Mar_Survived...Dead..Alive..Alive.Blurry..Absent..Covered.by.right.left.top.bottom..New.","X19Mar_barnacle_num..optional.","X19Mar_photo_num","X19Mar_X_pixels","X19Mar_Y_pixels","X19Mar_Angle_pixels","X19Mar_Length_pixels","generated_uid","ID","Feb.scale","Aug.scale","Mar.scale","Feb.pixel_per_cm","Aug.pixel_per_cm","Mar.pixel_per_cm","Feb.Length","Feb.X","Feb.Y","Aug.Length","Aug.X","Aug.Y","Mar.Length","Mar.X","Mar.Y","change.Y.Aug.Feb","change.Y.Mar.Aug","growth.Aug.Feb","growth.Mar.Aug","y_init.plot","y_del.plot","rep","phot_1","phot_2"
"683","Sara","Upper",2,"N","","","48",4763,1697.75,1870.5,10.784,21.869,"","Alive","48",5125,1774.667,2083,-8.326,41.767,"","IMGP5197_U2","N","",1,1774.667,2083,-8.326,"41.767","Blurry","",5413,,,,,683,"Upper .2.683",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.101320579010037,7.8657923551278,8.66615496996999,0.191323626752418,8.1292821298593,9.54167439665973,,,,0.875519426689733,,0.0900030477423813,,1050,-202.5,"4763","4763 5125","5125 5413"
"699","Sara","Upper",2,"N","","","64",4763,2071.667,347.667,80.362,53.375,"","Alive","64",5125,2221,561,98.13,70.711,"","IMGP5197_U2","N","",1,2221,561,98.13,"70.711","Alive","",5413,2033.333,300.667,100.513,98.452,699,"Upper .2.699",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.247290040909996,9.59817549755297,1.61076508951861,0.323908467720694,10.1738160513592,2.56979324845228,0.454578824767925,9.38843421669279,1.38825876068031,0.959028158933675,-1.18153448777198,0.0766184268106976,0.130670357047231,-472.833,-203.333,"4763","4763 5125","5125 5413"
"702","Sara","Upper",2,"N","","","67",4763,2021.333,450.667,86.906,37.387,"","Alive","67",5125,2169.667,697.667,71.94,48.282,"","IMGP5197_U2","N","",1,2169.667,697.667,71.94,"48.282","Alive","",5413,1986.667,457,73.523,73.817,702,"Upper .2.702",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.17321653881971,9.3649746185054,2.08797116378052,0.221167125885514,9.93867309802089,3.19582878122631,0.340832538779242,9.17296499883414,2.11008941330741,1.10785761744579,-1.08573936791889,0.0479505870658033,0.119665412893728,-369.833,-237,"4763","4763 5125","5125 5413"
"705","Sara","Upper",2,"N","","","70",4763,2062.667,840.333,23.962,88.609,"","Alive","70",5125,2191,1075,18.825,92.973,"","IMGP5197_U2","N","",1,2191,1075,18.825,"92.973","Alive","",5413,2034.333,804.333,27.512,107.342,705,"Upper .2.705",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.410531582857028,9.55647787941358,3.89332050488094,0.425884826538956,10.0363939525115,4.92429187537648,0.495626297162461,9.39305148017924,3.71381739184637,1.03097137049554,-1.2104744835301,0.0153532436819276,0.0697414706235051,19.833,-224.667,"4763","4763 5125","5125 5413"
"706","Sara","Upper",2,"N","","","71",4763,2228.333,929.667,-44.029,41.015,"","Alive","71",5125,2340.5,1174,-34.249,56.859,"","IMGP5197_U2","N","",1,2340.5,1174,-34.249,"56.859","Alive","",5413,2178.667,907.667,139.128,68.986,706,"Upper .2.706",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.190025311998567,10.3240198357114,4.30721106253253,0.260456103946076,10.721214078436,5.37778480157394,0.318526538876204,10.0594795882324,4.19093769695515,1.07057373904141,-1.1868471046188,0.0704307919475087,0.0580704349301287,109.167,-234.333,"4763","4763 5125","5125 5413"
"707","Sara","Upper",2,"N","","","72",4763,2294.333,946.667,168.996,36.612,"","Alive","72",5125,2418,1194,-9.462,60.828,"","IMGP5197_U2","N","",1,2418,1194,-9.462,"60.828","Blurry","",5413,,,,,707,"Upper .2.707",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.169625910591041,10.6298023687336,4.38597323012915,0.278637047623628,11.0762211671259,5.46939953413908,,,,1.08342630400993,,0.109011137032588,,126.167,-237.333,"4763","4763 5125","5125 5413"
"708","Sara","Upper",2,"N","","","73",4763,2127.667,1111.667,150.422,42.672,"","Alive","73",5125,2213.5,1367.5,135,55.154,"","IMGP5197_U2","N","",1,2213.5,1367.5,135,"55.154","Alive","",5413,2046,1107,-48.576,68.485,708,"Upper .2.708",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.197702306804897,9.85762734375362,5.15042956268465,0.252645947994897,10.1394605266473,6.26415733914171,0.316213289869493,9.44692109327565,5.11131067949958,1.11372777645706,-1.15284665964213,0.0549436411900002,0.063567341874596,291.167,-245.833,"4763","4763 5125","5125 5413"
"711","Sara","Upper",2,"N","","","76",4763,2203.333,1280.667,-115.866,36.691,"","Alive","76",5125,2277.5,1511,59.199,60.539,"","IMGP5197_U2","N","",1,2277.5,1511,59.199,"60.539","Alive","",5413,2143.667,1228,-99.31,61.485,711,"Upper .2.711",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.169991923016931,10.2081931186575,5.93341816996876,0.277313214738062,10.4326276708557,6.92149304529661,0.283892445464347,9.89787536620671,5.66999956135997,0.988074875327857,-1.25149348393665,0.107321291721131,0.00657923072628464,460.167,-220.333,"4763","4763 5125","5125 5413"
"712","Sara","Upper",2,"N","","","77",4763,1918,1394.333,84.999,79.672,"","Alive","77",5125,2005.5,1628.5,79.186,90.609,"","IMGP5197_U2","N","",1,2005.5,1628.5,79.186,"90.609","Alive","",5413,1872,1379,77.593,102.391,712,"Upper .2.712",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.369125848044613,8.88622573237233,6.46004055479453,0.415055965149756,9.18666730796979,7.45972959911683,0.472766225641049,8.64351724663344,6.36720634781384,0.999689044322301,-1.09252325130299,0.0459301171051423,0.0577102604912936,573.833,-224.167,"4763","4763 5125","5125 5413"
"715","Sara","Upper",2,"N","","","80",4763,2359.667,1665,-33.944,62.868,"","Alive","80",5125,2440.5,1912.5,-39.898,79.511,"","IMGP5197_U2","N","",1,2440.5,1912.5,-39.898,"79.511","Alive","",5413,2311.5,1631,140.11,87.321,715,"Upper .2.715",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.291271761909689,10.9324992780135,7.71405935578724,0.364218950049357,11.1792877412617,8.76065880154188,0.403184064900256,10.672804548928,7.53075674639911,1.04659944575463,-1.22990205514277,0.0729471881396683,0.0389651148508982,844.5,-237.5,"4763","4763 5125","5125 5413"
"716","Sara","Upper",2,"N","","","81",4763,2248.333,1762,38.157,53.099,"","Alive","81",5125,2318.5,2003.5,40.684,75.166,"","IMGP5197_U2","N","",1,2318.5,2003.5,40.684,"75.166","Alive","",5413,2184,1736.5,44.534,86.977,716,"Upper .2.716",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.246011313953722,10.4166812093545,8.16346701795623,0.34431564939958,10.6204378726143,9.17750583471328,0.401595726260917,10.0841034544057,8.01787804421953,1.01403881675705,-1.15962779049375,0.0983043354458581,0.0572800768613371,941.5,-231.5,"4763","4763 5125","5125 5413"
"723","Sara","Upper",2,"N","","","88",4763,2494.333,538,30.256,41.274,"","Alive","88",5125,2634,776.333,31.159,49.621,"","IMGP5197_U2","N","",1,2634,776.333,31.159,"49.621","Blurry","",5413,,,,,723,"Upper .2.723",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.191225276787245,11.5564161051645,2.49259095099912,0.22730073223075,12.0656602788294,3.55617700882479,,,,1.06358605782567,,0.0360754554435052,,-282.5,-228.333,"4763","4763 5125","5125 5413"
"725","Sara","Upper",2,"N","","","90",4763,2799.667,738.333,45.807,49.969,"","Alive","90",5125,2921,1002.5,-134.409,68.593,"","IMGP5197_U2","N","",1,2921,1002.5,-134.409,"68.593","BLurry","",5413,,,,,725,"Upper .2.725",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.231509808978578,12.9710494981614,3.42074749930118,0.314206467542045,13.3803316911393,4.59218846982783,,,,1.17144097052665,,0.0826966585634672,,-82.167,-254.167,"4763","4763 5125","5125 5413"
"726","Sara","Upper",2,"N","","","91",4763,2765.75,830.25,115.741,61.939,"","Alive","91",5125,2869.5,1100.5,107.904,68.308,"","IMGP5197_U2","N","",1,2869.5,1100.5,107.904,"68.308","Alive","",5413,2696.667,819,112.834,62.154,726,"Upper .2.726",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.286967641103968,12.8139097076688,3.84660527335877,0.312900957602992,13.144423754784,5.04110065939704,0.286981394736781,12.4512220742133,3.78153879540213,1.19449538603826,-1.25956186399491,0.0259333164990245,-0.0259195628662108,9.75,-260.25,"4763","4763 5125","5125 5413"
"729","Sara","Upper",2,"N","","","94",4763,2758.667,1160.333,63.435,67.679,"","Alive","94",5125,2863.5,1437.5,-121.908,62.434,"","IMGP5197_U2","N","",1,2863.5,1437.5,-121.908,"62.434","Blurry","",5413,,,,,729,"Upper .2.729",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.313561455339534,12.7810936821931,5.37590248317038,0.285993710648609,13.1169393350145,6.58480890311971,,,,1.20890641994933,,-0.0275677446909251,,339.833,-267.167,"4763","4763 5125","5125 5413"
"742","Sara","Upper",2,"N","","","107",4763,2829.5,684.5,-150.124,54.203,"","Alive","107",5125,2959,949,-146.535,70.263,"","IMGP5197_U2","N","",1,2959,949,-146.535,"70.263","Alive-Blurry","",5413,,,,,742,"Upper .2.742",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.25112622177882,13.1092678361562,3.17133551293476,0.321856297711235,13.554399683013,4.34711906021607,,,,1.17578354728132,,0.0707300759324145,,-136,-254.5,"4763","4763 5125","5125 5413"
"749","Sara","Upper",2,"N","","","114",4763,3141.333,1236.333,104.534,55.956,"","Alive","114",5125,3232,1518,94.635,74.243,"","IMGP5197_U2","N","",1,3232,1518,94.635,"74.243","Alive","",5413,3063.333,1209,93.945,86.831,749,"Upper .2.749",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.259247991178637,14.5540115425184,5.72801570301412,0.340087629491699,14.8049407825272,6.95355820169441,0.400921605791895,14.1442156077358,5.58227155511743,1.22554249868029,-1.37128664657699,0.0808396383130613,0.0608339763001968,415.833,-271.667,"4763","4763 5125","5125 5413"
"750","Sara","Upper",2,"N","","","115",4763,2831.333,1379,24.057,61.192,"","Alive","115",5125,2928.5,1663.5,23.895,86.406,"","IMGP5197_U2","N","",1,2928.5,1663.5,23.895,"86.406","Alive","",5413,2780.333,1374.667,38.32,79.755,750,"Upper .2.750",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.283506738798398,13.1177602510505,6.38900171269106,0.395803129101191,13.4146872158512,7.62005538110583,0.368249849361779,12.8375300410706,6.34719974512705,1.23105366841478,-1.27285563597878,0.112296390302793,-0.0275532797394121,558.5,-274.5,"4763","4763 5125","5125 5413"
"794","Elizabeth ","Upper",8,"N","","","3",4775,1529.5,785,-118.706,47.885,"","Alive","3",5137,1753,914.667,-118.61,62.943,"","5209","N","",1,1753,914.667,-118.61,"62.943","Alive","",5427,1542.667,856,73.836,72.16,794,"Upper.8.794",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.218926542909785,6.99275654966099,3.58895971983255,0.283299876675458,7.89007012395467,4.11682074732872,0.333515127425333,7.13002745398915,3.95633244285041,0.527861027496173,-0.160488304478311,0.0643733337656731,0.050215250749875,-35.5,-119.667,"4775","4775 5137","5137 5427"
"799","Elizabeth ","Upper",8,"N","","","8",4775,1689.667,2663.667,98.427,27.624,"","Alive","8",5137,1976.333,2779.667,102.995,53.521,"","5209","N","",1,1976.333,2779.667,102.995,"53.521","Dead","",5427,,,,,799,"Upper.8.799",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.126294806752426,7.7250277744335,12.1780809809518,0.240892437595081,8.89526865846303,12.5109911872463,,,,0.332910206294418,,0.114597630842656,,1843.167,-106,"4775","4775 5137","5137 5427"
"800","Elizabeth ","Upper",8,"N","","","9",4775,1909,2424.667,21.425,84.433,"","Alive","9",5137,2231,2533,25.408,88.566,"","5209","N","",1,2231,2533,25.408,"88.566","Alive","",5427,2296,2386,46.023,79.218,800,"Upper.8.800",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.386021192388053,8.72780140784755,11.0853913337672,0.398626326639001,10.0414982581534,11.4007687529818,0.36613638254407,10.6118449635333,11.027814496076,0.315377419214684,-0.372954256905823,0.0126051342509484,-0.0324899440949315,1604.167,-98.3330000000001,"4775","4775 5137","5137 5427"
"801","Elizabeth ","Upper",8,"N","","","10",4775,1769,2147.333,31.608,61.057,"","Alive","10",5137,2089,2259,30.964,69.971,"","5209","N","",1,2089,2259,30.964,"69.971","Alive","",5427,2109.333,2142.333,41.634,71.753,801,"Upper.8.801",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.279147915431612,8.08773215845067,9.81744158225118,0.314932171502129,9.4023710718433,10.1675233371441,0.331634020761502,9.74909179985395,9.90161396178627,0.350081754892907,-0.265909375357825,0.0357842560705165,0.0167018492593726,1326.833,-101.667,"4775","4775 5137","5137 5427"
"803","Elizabeth ","Upper",8,"N","","","12",4775,1863.333,1897,85.764,27.406,"","Alive","12",5137,2178.667,2022.333,86.1,43.461,"","5209","N","",1,2178.667,2022.333,86.1,"43.461","Dead","",5427,,,,,803,"Upper.8.803",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.125298127492651,8.5190153906175,8.67293832932782,0.195613427071987,9.80595288462404,9.10230985966207,,,,0.429371530334253,,0.0703152995793367,,1076.5,-115.333,"4775","4775 5137","5137 5427"
"818","Elizabeth ","Upper",8,"N","","","27",4775,2353,1871,108.435,59.662,"","Alive","27",5137,2660.5,1965.5,109.156,100.568,"","5209","N","",1,2660.5,1965.5,109.156,"100.568","Alive","",5427,2618.5,1735,123.247,107.615,818,"Upper.8.818",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.272770082553693,10.7577353130777,8.5540683258684,0.452646076569237,11.9746329519574,8.84651045558066,0.497384013828676,12.1024024551446,8.01896821068395,0.292442129712262,-0.827542244896716,0.179875994015544,0.0447379372594387,1050.5,-84.5,"4775","4775 5137","5137 5427"
"819","Elizabeth ","Upper",8,"N","","","28",4775,2164,1910.333,13.496,25.386,"","Alive","28",5137,2461,2039.5,25.408,44.283,"","5209","N","",1,2461,2039.5,25.408,"44.283","Dead","",5427,,,,,819,"Upper.8.819",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.116062842608496,9.89364182639189,8.73389578148645,0.199313163319501,11.0767042641486,9.17957673577042,,,,0.445680954283963,,0.083250320711005,,1089.833,-119.167,"4775","4775 5137","5137 5427"
"823","Elizabeth ","Upper",8,"N","","","32",4775,2021,2616,98.427,26.965,"","Alive","32",5137,2349.5,2741,104.5,59.908,"","5209","N","",1,2349.5,2741,104.5,"59.908","Alive","",5427,2466.667,2563.333,117.324,67.383,823,"Upper.8.823",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.12328190935705,9.23985680736506,11.9601511173018,0.269639658292,10.5748543960248,12.3369550540558,0.311436389014707,11.400647988094,11.847426997347,0.376803936753923,-0.489528056708718,0.14635774893495,0.0417967307227067,1795.5,-115,"4775","4775 5137","5137 5427"
"824","Elizabeth ","Upper",8,"N","","","33",4775,2772,2701,139.289,56.765,"","Alive","33",5137,3164.667,2852.667,143.286,73.333,"","5209","N","",1,3164.667,2852.667,143.286,"73.333","Alive","",5427,3301.333,2534,-26.565,78.712,824,"Upper.8.824",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.259525221014388,12.6733711380584,12.3487645901499,0.330064182772372,14.2438360233687,12.8395565717578,0.363797709394441,15.258377164197,11.711853282924,0.490791981607835,-1.12770328883379,0.0705389617579839,0.0337335266220691,1880.5,-141.667,"4775","4775 5137","5137 5427"
"827","Elizabeth ","Upper",8,"N","","","36",4775,2681,2580.667,131.634,35.876,"","Alive","36",5137,3049.333,2722.333,133.264,47.15,"","5209","N","",1,3049.333,2722.333,133.264,"47.15","Alive","",5427,3153.333,2410.667,-39.289,56.851,827,"Upper.8.827",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.164022317081162,12.2573261259504,11.7986113545237,0.212217231229015,13.7247297212145,12.2529368344301,0.262758709939823,14.5743383773491,11.1418225011786,0.454325479906363,-1.11111433325147,0.0481949141478523,0.0505414787108085,1760.167,-131.666,"4775","4775 5137","5137 5427"
"831","Elizabeth ","Upper",8,"N","","","40",4775,2559.667,2330.333,71.565,24.667,"","Alive","40",5137,2913.5,2447.5,81.529,47.518,"","5209","N","",1,2913.5,2447.5,81.529,"47.518","Alive","",5427,2968,2161,90,66,831,"Upper.8.831",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.112775629820522,11.7026009671142,10.6541035296771,0.213873560838607,13.1133595585522,11.0159421724923,0.305044323864634,13.7177508065187,9.98789066471931,0.36183864281521,-1.02805150777301,0.101097931018085,0.0911707630260274,1509.833,-107.167,"4775","4775 5137","5137 5427"
"832","Elizabeth ","Upper",8,"N","","","41",4775,2536,1932,31.759,24.594,"","Alive","41",5137,2893.5,2024,48.24,37.537,"","5209","N","",1,2893.5,2024,48.24,"37.537","Alive","",5427,2863,1751,58.671,53.852,832,"Upper.8.832",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.112441879426193,11.5943972605036,8.83295564167704,0.168950121074094,13.0233416449874,9.1098128527577,0.248897680738762,13.2324530185522,8.09291834980264,0.276857211080657,-1.01689450295505,0.0565082416479006,0.0799475596646681,1111.5,-82,"4775","4775 5137","5137 5427"
"833","Elizabeth ","Upper",8,"N","","","42",4775,2477.333,1704.667,0,47.333,"","Alive","42",5137,2780.333,1853,61.607,41.767,"","5209","N","",1,2780.333,1853,61.607,"41.767","Dead","",5427,,,,,833,"Upper.8.833",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.216402841297878,11.3261762415438,7.79360662258317,0.187988909793049,12.513988783768,8.34015969177866,,,,0.546553069195498,,-0.0284139315048287,,884.167,-138.333,"4775","4775 5137","5137 5427"
"835","Elizabeth ","Upper",8,"N","","","44",4775,2538.667,1506,156.329,79.401,"","Alive","44",5137,2842.333,1592.333,-23.839,93.143,"","5209","N","",1,2842.333,1592.333,-23.839,"93.143","Alive","",5427,2726,1322,-6.746,93.941,835,"Upper.8.835",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.363015274795445,11.6065905797046,6.88531635422652,0.419226926158306,12.7930443158188,7.16692471801889,0.434184376184358,12.5992549523484,6.11013024468252,0.281608363792371,-1.05679447333636,0.056211651362861,0.0149574500260521,685.5,-76.3330000000001,"4775","4775 5137","5137 5427"
"844","Elizabeth ","Upper",8,"N","","","53",4775,3239.333,1528.333,17.526,40.293,"","Alive","53",5137,3593,1616,180,46,"","5209","N","",1,3593,1616,180,"46","Alive","",5427,3458.333,1185.667,43.452,52.831,844,"Upper.8.844",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.184216501899634,14.8099817275469,6.98742111527495,0.207041201199039,16.1717181719162,7.27344741603579,0.24417873748625,15.9840129042993,5.48001497490317,0.286026300760843,-1.79343244113262,0.0228246992994045,0.0371375362872113,707.833,-77.6669999999999,"4775","4775 5137","5137 5427"
"845","Elizabeth ","Upper",8,"N","","","54",4775,2997.333,1627.667,148.299,40.359,"","Alive","54",5137,3323,1727.667,146.634,48.63,"","5209","N","",1,3323,1727.667,146.634,"48.63","Dead","",5427,,,,,845,"Upper.8.845",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.184518248831493,13.7035763107323,7.44156853541488,0.21887855683281,14.9564763387914,7.77604893373781,,,,0.334480398322934,,0.0343603080013171,,807.167,-90,"4775","4775 5137","5137 5427"
"848","Elizabeth ","Upper",8,"N","","","57",4775,3109.667,1866,128.956,60.181,"","Alive","57",5137,3490.667,1959,129.063,89.124,"","5209","N","",1,3490.667,1959,129.063,"89.124","Alive","",5427,3428.667,1564.667,-32.518,94.695,848,"Upper.8.848",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.275142910699672,14.2171587326019,8.53120870981851,0.401137826427459,15.7111280144749,8.8172546336721,0.437669276490326,15.8469001026058,7.23170889527736,0.286045923853591,-1.58554573839474,0.125994915727787,0.0365314500628673,1045.5,-83,"4775","4775 5137","5137 5427"
"850","Elizabeth ","Upper",8,"N","","","59",4775,3287.333,1926.333,109.654,30.587,"","Alive","59",5137,3676.5,2042,127.349,47.802,"","5209","N","",1,3676.5,2042,127.349,"47.802","Covered- R","",5427,,,,,850,"Upper.8.850",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.13984141522359,15.0294340416258,8.8070465528461,0.215151815211227,16.5475429610492,9.19082897496602,,,,0.38378242211992,,0.0753103999876371,,1105.833,-105.667,"4775","4775 5137","5137 5427"
"851","Elizabeth ","Upper",8,"N","","","60",4775,2898.667,2260.333,180,28.008,"","Alive","60",5137,3280,2392,-12.804,45.122,"","5209","N","",1,3280,2392,-12.804,"45.122","Alive","",5427,3316,2034,-4.086,56.143,851,"Upper.8.851",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.128050425265057,13.2524829352966,10.3340689049787,0.203089414793544,14.7629378246271,10.76614246235,0.259486416283821,15.3261663323504,9.40091143546464,0.432073557371334,-1.36523102688537,0.0750389895284867,0.0563970014902767,1439.833,-121.667,"4775","4775 5137","5137 5427"
"858","Elizabeth ","Upper",8,"N","","","67",4775,3000,2597.333,81.634,33.757,"","Alive","67",5137,3408.333,2752.667,-2.291,50.04,"","5209","N","",1,3408.333,2752.667,-2.291,"50.04","Alive","",5427,3511.333,2378.667,7.326,69.959,858,"Upper.8.858",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.154334411799219,13.7157696299333,11.8748070267412,0.225224819739128,15.3405512697027,12.3894670039338,0.323342361412817,16.22897274013,10.9939222229412,0.514659977192602,-1.3955447809926,0.0708904079399087,0.0981175416736893,1776.833,-145.334,"4775","4775 5137","5137 5427"
"864","Elizabeth ","Upper",8,"N","","","73",4775,3352.333,2238,174.289,20.1,"","Alive","73",5137,3766,2378,158.682,43.701,"","5209","N","",1,3766,2378,158.682,"43.701","Dead","",5427,,,,,864,"Upper.8.864",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.0918956565205531,15.3266090502744,10.2319641439302,0.196693642034765,16.9503731242517,10.7031299228546,,,,0.471165778924409,,0.104797985514212,,1417.5,-130,"4775","4775 5137","5137 5427"
"865","Elizabeth ","Upper",8,"N","","","74",4775,3455.333,2111.333,180,27.341,"","Alive","74",5137,3867.667,2255,-45.616,65.527,"","5209","N","",1,3867.667,2255,-45.616,"65.527","Covered- R","",5427,,,,,865,"Upper.8.865",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.125000952484002,15.7975171409021,9.65285234669199,0.29493019110803,17.4079656851713,10.1495197544311,,,,0.496667407739146,,0.169929238624028,,1290.833,-133.667,"4775","4775 5137","5137 5427"
"868","Elizabeth ","Upper",8,"N","","","77",4775,3496.667,1511.333,120.7,37.959,"","Alive","77",5137,3883.5,1586,-50.194,70.292,"","5209","N","",1,3883.5,1586,-50.194,"70.292","Covered- R","",5427,,,,,868,"Upper.8.868",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.173545633127546,15.9864930148633,6.90969842070533,0.316376959014844,17.4792283664449,7.13842054568859,,,,0.228722124983266,,0.142831325887298,,690.833,-64.6669999999999,"4775","4775 5137","5137 5427"
"879","Elizabeth ","Upper",8,"N","","","88",4775,2568.333,1036,121.329,26.998,"","Alive","88",5137,2864,1171.667,176.186,45.412,"","5209","N","",1,2864,1171.667,176.186,"45.412","Alive","",5427,2670,904,19.231,45.117,879,"Upper.8.879",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.12343278282298,11.7422212536518,4.73651244553696,0.204394674540233,12.8905652224793,5.27355093663639,0.208525526663647,12.3404294654329,4.17818286020651,0.537038491099425,-1.09536807642988,0.0809618917172538,0.00413085212341352,215.5,-125.667,"4775","4775 5137","5137 5427"
"880","Elizabeth ","Upper",8,"N","","","89",4775,1777,1993.667,77.347,49.969,"","Alive","89",5137,2094.667,2111.333,85.073,57.523,"","5209","N","",1,2094.667,2111.333,85.073,"57.523","Blurry","",5427,,,,,880,"Upper.8.880",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.228454430879379,8.12430754413049,9.11489243026674,0.258905022099398,9.42787764765188,9.50288957502543,,,,0.387997144758691,,0.0304505912200188,,1173.167,-107.666,"4775","4775 5137","5137 5427"
"921","Katie","Upper",6,"N","","","7",4770,1585,1386.5,39.401,36.235,"","Alive","1",5133,1533.333,1134,40.972,50.548,"","5205","N","",1,1533.333,1134,40.972,"50.548","Alive","",5422,1734,1628.667,-136.302,61.77,921,"Upper.6.921",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.167012352507375,7.30549410029499,6.39057890855457,0.228264869978708,6.92423157947025,5.12092194658255,0.284464516386529,7.98545364115656,7.50037187161564,-1.26965696197202,2.37944992503309,0.0612525174713334,0.0561996464078205,566,262.5,"4770","4770 5133","5133 5422"
"924","Katie","Upper",6,"N","","","10",4770,1651.5,1814,112.109,34.54,"","Alive","30",5133,1649.5,1556.5,-54.462,43.012,"","5205","N","",1,1649.5,1556.5,-54.462,"43.012","Alive","",5422,1847.333,2038.667,-47.07,58.031,924,"Upper.6.924",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.159199852507375,7.61200221238938,8.36098820058997,0.194233769635281,7.44881900431034,7.02884921504034,0.267245594146457,8.5073771806682,9.38851258261575,-1.33213898554963,2.35966336757541,0.0350339171279065,0.0730118245111757,993.5,267.5,"4770","4770 5133","5133 5422"
"927","Katie","Upper",6,"N","","","13",4770,1507.5,1751.5,65.136,45.188,"","Alive","2",5133,1494,1514.667,76.931,57.415,"","5205","N","",1,1494,1514.667,76.931,"57.415","Alive","",5422,1714.333,1927,87.879,54.066,927,"Upper.6.927",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.20827802359882,6.94828539823009,8.07291666666667,0.259274897321902,6.74661145343416,6.83993957853999,0.248985891904712,7.89488275490475,8.87426134170051,-1.23297708812667,2.03432176316052,0.0509968737230823,-0.0102890054171905,931,246.833,"4770","4770 5133","5133 5422"
"941","Katie","Upper",6,"N","","","27",4770,2141.5,1695.5,22.797,74.847,"","Alive","10",5133,2124.333,1423.667,22.036,90.62,"","5205","N","",1,2124.333,1423.667,22.036,"90.62","Dead","",5422,,,,,941,"Upper.6.941",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.34498064159292,9.87048303834808,7.81480457227139,0.409222175308034,9.5930718532183,6.42900139764139,,,,-1.38580317462999,,0.064241533715114,,875,281.833,"4770","4770 5133","5133 5422"
