"","Name","Elevation","Replicate_num","Info.available.on.when.barnacle.first.present.","Month.added.to.dataset..Feb..Aug..Mar.","Month.first.present..Feb..Aug..Mar..Unk...if.covered.previously..etc.....","X18FebAfter_Barnacle_num","X18FebAfter_photo_num","X18FebAfter_X_pixels","X18FebAfter_Y_pixels","X18FebAfter_Angle_pixels","X18FebAfter_Length_pixels","X18FebAfter_notes","X18AugBefore_Survived...Dead..Alive..Absent..New..Covered.by.left.right.top.bottom.","New.August.ROI.barnacle.number..optional.","X18AugBefore_photo_num","X18AugBefore_X_pixels","X18AugBefore_Y_pixels","X18AugBefore_Angle_pixels","X18AugBefore_Length_pixels","X18AugBefore_notes","X18AugAfter_photo_num","X18AugAfter_Removed...Y...N..or.covered.by.left.right.top.bottom.","X18AugAfter_Removed_notes","Time2Start_Include_1","Time2Start_X_pixels","Time2Start_Y_pixels","Time2Start_Angle_pixels","Time2Start_Length_pixels","X19Mar_Survived...Dead..Alive..Alive.Blurry..Absent..Covered.by.right.left.top.bottom..New.","X19Mar_barnacle_num..optional.","X19Mar_photo_num","X19Mar_X_pixels","X19Mar_Y_pixels","X19Mar_Angle_pixels","X19Mar_Length_pixels","generated_uid","ID","Feb.scale","Aug.scale","Mar.scale","Feb.pixel_per_cm","Aug.pixel_per_cm","Mar.pixel_per_cm","Feb.Length","Feb.X","Feb.Y","Aug.Length","Aug.X","Aug.Y","Mar.Length","Mar.X","Mar.Y","change.Y.Aug.Feb","change.Y.Mar.Aug","growth.Aug.Feb","growth.Mar.Aug","y_init.plot","y_del.plot","rep","phot_1","phot_2"
"741","Sara","Upper",2,"N","","","106",4763,3037,493,-111.801,32.311,"","Alive","106",5125,3190.333,781.667,-117.979,72.16,"","IMGP5197_U2","N","",1,3190.333,781.667,-117.979,"72.16","Alive","",5413,3014,501,-115.787,98.999,741,"Upper .2.741",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.149699082189094,14.0706295877032,2.28410286030217,0.330545955095039,14.6140752294376,3.58061065799991,0.457104467895013,13.9164321481587,2.31324900671119,1.29650779769774,-1.26736165128872,0.180846872905945,0.126558512799974,-327.5,-278.667,"4763","4763 5125","5125 5413"
"748","Sara","Upper",2,"N","","","113",4763,2904.333,1086.667,86.367,62.84,"","Alive","113",5125,3198.5,1151,102.907,49.244,"","IMGP5197_U2","N","",1,3198.5,1151,102.907,"49.244","Alive","",5413,3024,857.667,105.803,55.313,748,"Upper .2.748",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.291142035986589,13.4559742648478,5.03460284563078,0.225573794521897,14.6514861054806,5.27242785912402,0.25539469522598,13.9626047830232,3.96007452263267,0.237825013493241,-1.31235333649135,-0.0655682414646918,0.0298209007040834,266.167,-54.3330000000001,"4763","4763 5125","5125 5413"
"749","Sara","Upper",2,"N","","","114",4763,3141.333,1236.333,104.534,55.956,"","Alive","114",5125,3232,1518,94.635,74.243,"","IMGP5197_U2","N","",1,3232,1518,94.635,"74.243","Alive","",5413,3063.333,1209,93.945,86.831,749,"Upper .2.749",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.259247991178637,14.5540115425184,5.72801570301412,0.340087629491699,14.8049407825272,6.95355820169441,0.400921605791895,14.1442156077358,5.58227155511743,1.22554249868029,-1.37128664657699,0.0808396383130613,0.0608339763001968,415.833,-271.667,"4763","4763 5125","5125 5413"
"750","Sara","Upper",2,"N","","","115",4763,2831.333,1379,24.057,61.192,"","Alive","115",5125,2928.5,1663.5,23.895,86.406,"","IMGP5197_U2","N","",1,2928.5,1663.5,23.895,"86.406","Alive","",5413,2780.333,1374.667,38.32,79.755,750,"Upper .2.750",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.283506738798398,13.1177602510505,6.38900171269106,0.395803129101191,13.4146872158512,7.62005538110583,0.368249849361779,12.8375300410706,6.34719974512705,1.23105366841478,-1.27285563597878,0.112296390302793,-0.0275532797394121,558.5,-274.5,"4763","4763 5125","5125 5413"
"758","Sara","Upper",2,"N","","","123",4763,3195,2210,-35.218,103.771,"","Alive","123",5125,3240,2525,134.31,117.388,"","IMGP5197_U2","N","",1,3240,2525,134.31,"117.388","Alive-Blurry","",5413,3093,2216.667,-35.77,114.698,758,"Upper .2.758",1295.038,1309.833,1299.471,215.839666666667,218.3055,216.5785,0.480778170215855,14.8026544394836,10.2390817875614,0.537723511317855,14.8415866755533,11.5663599863494,0.529590887368783,14.2811959635883,10.2349356007175,1.32727819878796,-1.33142438563188,0.0569453411020004,-0.00813262394907188,1389.5,-305,"4763","4763 5125","5125 5413"
"772","Sara","Upper",2,"N","","","",,,,,,"","New 3","3",5125,1820.5,1795,-58.57,21.095,"","IMGP5197_U5","N","",0,,,,,"Alive","",5413,1701,1557.667,121.675,54.768,772,"Upper .2.772",,1309.833,1299.471,,218.3055,216.5785,,,,0.0966306391730854,8.33923103174221,8.22242224772165,0.252878286625865,7.85396519045057,7.19215896314731,,-1.03026328457434,,0.15624764745278,,,,"NA 5125","5125 5413"
"774","Sara","Upper",2,"N","","","",,,,,,"","New 5","5",5125,2650,2786.333,159.444,34.176,"","IMGP5197_U7","Covered by bottom ","",0,,,,,"Alive","",5413,2531.667,2473,109.916,72.963,774,"Upper .2.774",,1309.833,1299.471,,218.3055,216.5785,,,,0.156551255007318,12.1389520648816,12.7634576316217,0.336889395761814,11.6893735989491,11.4184926019896,,-1.34496502963216,,0.180338140754496,,,,"NA 5125","5125 5413"
"775","Sara","Upper",2,"N","","","",,,,,,"","New 6","6",5125,2446.667,2601,137.386,33.993,"","IMGP5197_U8","N","",0,,,,,"Alive","",5413,2323.667,2306,142.125,68.411,775,"Upper .2.775",,1309.833,1299.471,,218.3055,216.5785,,,,0.155712980204347,11.2075371440481,11.9144959700969,0.315871612371496,10.7289827937676,10.6474095997525,,-1.26708637034444,,0.160158632167149,,,,"NA 5125","5125 5413"
"779","Sara","Upper",2,"N","","","",,,,,,"","New 10","10",5125,2726,1810.5,61.113,33.121,"","IMGP5197_U12","N","",0,,,,,"Alive","",5413,2578.667,1528.667,-124.796,71.765,779,"Upper .2.779",,1309.833,1299.471,,218.3055,216.5785,,,,0.151718577864506,12.4870880486291,8.29342366545964,0.331357914105047,11.9063849828122,7.05825832204028,,-1.23516534341937,,0.179639336240541,,,,"NA 5125","5125 5413"
"780","Sara","Upper",2,"N","","","",,,,,,"","New 11","11",5125,3054.667,2712,111.801,27.236,"","IMGP5197_U13","N","",0,,,,,"Alive","",5413,2930.667,2390.333,106.699,51.467,780,"Upper .2.780",,1309.833,1299.471,,218.3055,216.5785,,,,0.124760942807213,13.9926250140285,12.4229577358335,0.237636699857096,13.5316617300425,11.0367972813553,,-1.38616045447824,,0.112875757049883,,,,"NA 5125","5125 5413"
"831","Elizabeth ","Upper",8,"N","","","40",4775,2559.667,2330.333,71.565,24.667,"","Alive","40",5137,2913.5,2447.5,81.529,47.518,"","5209","N","",1,2913.5,2447.5,81.529,"47.518","Alive","",5427,2968,2161,90,66,831,"Upper.8.831",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.112775629820522,11.7026009671142,10.6541035296771,0.213873560838607,13.1133595585522,11.0159421724923,0.305044323864634,13.7177508065187,9.98789066471931,0.36183864281521,-1.02805150777301,0.101097931018085,0.0911707630260274,1509.833,-107.167,"4775","4775 5137","5137 5427"
"851","Elizabeth ","Upper",8,"N","","","60",4775,2898.667,2260.333,180,28.008,"","Alive","60",5137,3280,2392,-12.804,45.122,"","5209","N","",1,3280,2392,-12.804,"45.122","Alive","",5427,3316,2034,-4.086,56.143,851,"Upper.8.851",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.128050425265057,13.2524829352966,10.3340689049787,0.203089414793544,14.7629378246271,10.76614246235,0.259486416283821,15.3261663323504,9.40091143546464,0.432073557371334,-1.36523102688537,0.0750389895284867,0.0563970014902767,1439.833,-121.667,"4775","4775 5137","5137 5427"
"858","Elizabeth ","Upper",8,"N","","","67",4775,3000,2597.333,81.634,33.757,"","Alive","67",5137,3408.333,2752.667,-2.291,50.04,"","5209","N","",1,3408.333,2752.667,-2.291,"50.04","Alive","",5427,3511.333,2378.667,7.326,69.959,858,"Upper.8.858",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.154334411799219,13.7157696299333,11.8748070267412,0.225224819739128,15.3405512697027,12.3894670039338,0.323342361412817,16.22897274013,10.9939222229412,0.514659977192602,-1.3955447809926,0.0708904079399087,0.0981175416736893,1776.833,-145.334,"4775","4775 5137","5137 5427"
"876","Elizabeth ","Upper",8,"N","","","85",4775,2942,2330.667,86.987,18.714,"","Alive","85",5137,3354,2453.5,83.83,37.216,"","5209","N","",1,3354,2453.5,83.83,"37.216","Alive","",5427,3404,2090,100.305,44.721,876,"Upper.8.876",1312.358,1333.068,1298.172,218.726333333333,222.178,216.362,0.0855589709515239,13.4505980837546,10.6556305520292,0.167505333561379,15.0960041048169,11.0429475465618,0.206695260720459,15.7328920975033,9.65973692238009,0.387316994532519,-1.38321062418168,0.0819463626098548,0.0391899271590805,1510.167,-112.833,"4775","4775 5137","5137 5427"
"903","Elizabeth ","Upper",8,"N","","","",,,,,,"","New","21",5137,2348,545,109.026,61.351,"","5209","N","",1,2348,545,109.026,"61.351","Alive","21",5427,2290,389,120.651,62.769,903,"Upper.8.903",,1333.068,1298.172,,222.178,216.362,,,,0.2761344507557,10.5681030525074,2.45298814464078,0.290111017646352,10.5841136613638,1.79791275732337,,-0.655075387317409,,0.0139765668906516,,,,"NA 5137","5137 5427"
"905","Elizabeth ","Upper",8,"N","","","",,,,,,"","New","23",5137,2279,456.5,90,29,"","5209","N","",1,2279,456.5,90,"29","Alive","23",5427,2208.5,327.5,94.899,35.128,905,"Upper.8.905",,1333.068,1298.172,,222.178,216.362,,,,0.130525974668959,10.2575412507089,2.05465887711655,0.162357530435104,10.207430140228,1.51366691008587,,-0.540991967030672,,0.031831555766145,,,,"NA 5137","5137 5427"
"906","Elizabeth ","Upper",8,"N","","","",,,,,,"","New","24",5137,2263.5,369,105.611,70.605,"","5209","N","",1,2263.5,369,105.611,"70.605","Alive","24",5427,2177.5,232,120.828,72.201,906,"Upper.8.906",,1333.068,1298.172,,222.178,216.362,,,,0.317785739362133,10.1877773676962,1.66083050527055,0.333704624656825,10.0641517456855,1.07227701722114,,-0.58855348804941,,0.015918885294692,,,,"NA 5137","5137 5427"
"921","Katie","Upper",6,"N","","","7",4770,1585,1386.5,39.401,36.235,"","Alive","1",5133,1533.333,1134,40.972,50.548,"","5205","N","",1,1533.333,1134,40.972,"50.548","Alive","",5422,1734,1628.667,-136.302,61.77,921,"Upper.6.921",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.167012352507375,7.30549410029499,6.39057890855457,0.228264869978708,6.92423157947025,5.12092194658255,0.284464516386529,7.98545364115656,7.50037187161564,-1.26965696197202,2.37944992503309,0.0612525174713334,0.0561996464078205,566,262.5,"4770","4770 5133","5133 5422"
"924","Katie","Upper",6,"N","","","10",4770,1651.5,1814,112.109,34.54,"","Alive","30",5133,1649.5,1556.5,-54.462,43.012,"","5205","N","",1,1649.5,1556.5,-54.462,"43.012","Alive","",5422,1847.333,2038.667,-47.07,58.031,924,"Upper.6.924",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.159199852507375,7.61200221238938,8.36098820058997,0.194233769635281,7.44881900431034,7.02884921504034,0.267245594146457,8.5073771806682,9.38851258261575,-1.33213898554963,2.35966336757541,0.0350339171279065,0.0730118245111757,993.5,267.5,"4770","4770 5133","5133 5422"
"945","Katie","Upper",6,"N","","","31",4770,2601.667,1335.333,73.856,40.111,"","Alive","20",5133,2595,1017.667,-100.305,56.23,"","5205","N","",1,2595,1017.667,-100.305,"56.23","Alive","",5422,2770,1481.833,78.871,62.823,945,"Upper.6.945",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.184877396755162,11.9914592551622,6.15474280973451,0.253923669361849,11.7185118618886,4.59558489824764,0.289313814358926,12.7564628523666,6.8241688151303,-1.55915791148687,2.22858391688266,0.0690462726066869,0.0353901449970773,514.833,327.666,"4770","4770 5133","5133 5422"
"953","Katie","Upper",6,"N","","","39",4770,2116.25,957.5,-46.397,28.657,"","Alive","31",5133,2033.75,652.75,-37.648,44.905,"","5205","N","",1,2033.75,652.75,-37.648,"44.905","Alive","",5422,2206.333,1148.333,-35.754,61.225,953,"Upper.6.953",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.132084255162242,9.75410213864307,4.41325589970501,0.202782186958809,9.18401676266514,2.94769118221496,0.281954670807272,10.1606516081049,5.28832752947534,-1.46556471749006,2.34063634726038,0.0706979317965672,0.0791724838484632,137,314.75,"4770","4770 5133","5133 5422"
"954","Katie","Upper",6,"N","","","40",4770,1725.667,1495.667,-42.614,33.954,"","Alive","7",5133,1667.333,1239.667,-35.942,49.212,"","5205","N","",1,1667.333,1239.667,-35.942,"49.212","Alive","",5422,1861.25,1732.5,145.582,65.048,954,"Upper.6.954",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.15649889380531,7.95384863569322,6.89374539085546,0.222231755586614,7.5293493403539,5.5980934274728,0.299560431632037,8.57146804475354,7.97854580928704,-1.29565196338266,2.38045238181425,0.0657328617813045,0.0773286760454225,675.167,266,"4770","4770 5133","5133 5422"
"962","Katie","Upper",6,"N","","","48",4770,2013,782,-45,43.843,"","Alive","5",5133,1908.333,457.333,-35.311,58.67,"","5205","N","",1,1908.333,457.333,-35.311,"58.67","Alive","",5422,2077,973.5,-35.256,71.028,962,"Upper.6.962",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.202078724188791,9.27820796460177,3.60435103244838,0.264942231574954,8.61765814910734,2.06522627565823,0.32709965468516,9.56504452865177,4.48318288331367,-1.53912475679014,2.41795660765544,0.0628635073861639,0.0621574231102058,-38.5,334.667,"4770","4770 5133","5133 5422"
"968","Katie","Upper",6,"N","","","54",4770,2090.25,1957,59.859,36.101,"","Alive","12",5133,2082.333,1690.667,-123.69,50.111,"","5205","N","",1,2082.333,1690.667,-123.69,"50.111","Alive","",5422,2280,2173.333,61.763,60.549,968,"Upper.6.968",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.166394727138643,9.63426438053097,9.02009587020649,0.226291463549558,9.40340807741895,7.634721115223,0.278841541244745,10.4999044416591,10.0086793069756,-1.38537475498349,2.3739581917526,0.0598967364109145,0.0525500776951877,1136.5,276.333,"4770","4770 5133","5133 5422"
"974","Katie","Upper",6,"N","","","60",4770,2657.375,2411.625,58.496,72.115,"","Alive","23",5133,2718.333,2085.333,61.504,79.064,"","5205","N","",1,2718.333,2085.333,61.504,"79.064","Alive","",5422,2931.5,2549.833,62.549,87.21,974,"Upper.6.974",1301.76,1328.667,1302.869,216.96,221.4445,217.144833333333,0.332388458702065,12.248225479351,11.1155282079646,0.357037542138098,12.2754595395234,9.41695548997604,0.401621344893462,13.5002060836508,11.7425451062233,-1.69857271798856,2.32558961624722,0.0246490834360329,0.0445838027553643,1591.125,336.292,"4770","4770 5133","5133 5422"
"978","Katie","Upper",6,"N","","","New 2",,,,,,"","New","6",5133,1917.667,708.333,-99.462,42.635,"","5205","N","",1,1917.667,708.333,-99.462,"42.635","Alive","",5422,2106.75,1210.75,82.694,39.756,978,"Upper.6.978",,1328.667,1302.869,,221.4445,217.144833333333,,,,0.192531311457273,8.65980866537665,3.19869312626866,0.183085175869562,9.70204986073044,5.57577162400825,,2.37707849773959,,-0.00944613558771085,,,,"NA 5133","5133 5422"
"980","Katie","Upper",6,"N","","","New 4",,,,,,"","New","9",5133,2385.667,1004,110.854,44.944,"","5205","N","",1,2385.667,1004,110.854,"44.944","Alive","",5422,2555.833,1480.667,128.501,56.223,980,"Upper.6.980",,1328.667,1302.869,,221.4445,217.144833333333,,,,0.202958303322051,10.7732050242837,4.5338674024417,0.258919354133071,11.7701764337013,6.81879912715707,,2.28493172471537,,0.0559610508110196,,,,"NA 5133","5133 5422"
"981","Katie","Upper",6,"N","","","New 5",,,,,,"","New","11",5133,2245.667,1383,-65.298,54.898,"","5205","N","",1,2245.667,1383,-65.298,"54.898","Alive","",5422,2432.167,1851.333,-68.749,57.319,981,"Upper.6.981",,1328.667,1302.869,,221.4445,217.144833333333,,,,0.247908618186498,10.1409924382859,6.24535718882158,0.263966676619062,11.2006671430512,8.52579806565357,,2.28044087683199,,0.0160580584325633,,,,"NA 5133","5133 5422"
"985","Katie","Upper",6,"N","","","New 9",,,,,,"","New","16",5133,2296.667,2199.333,-20.225,40.732,"","5205","N","",1,2296.667,2199.333,-20.225,"40.732","Alive","",5422,2506.5,2679.5,165.7,52.631,985,"Upper.6.985",,1328.667,1302.869,,221.4445,217.144833333333,,,,0.183937736091888,10.3712984517565,9.93175716714572,0.242377399416211,11.5429870539555,12.3396903295727,,2.40793316242694,,0.0584396633243239,,,,"NA 5133","5133 5422"
"989","Katie","Upper",6,"N","","","New 13",,,,,,"","New","22",5133,2520,1925,29.427,44.487,"","5205","N","",1,2520,1925,29.427,"44.487","Alive","",5422,2735.333,2395.333,26.565,67.082,989,"Upper.6.989",,1328.667,1302.869,,221.4445,217.144833333333,,,,0.200894580809187,11.3798265479612,8.69292305747038,0.308927451647096,12.5968136474197,11.0310384236635,,2.33811536619309,,0.108032870837909,,,,"NA 5133","5133 5422"
"994","Katie","Upper",6,"N","","","New 18",,,,,,"","New","28",5133,2909.333,1120.333,43.152,43.904,"","5205","N","",1,2909.333,1120.333,43.152,"43.904","Alive","",5422,3076,1568,48.731,65.192,994,"Upper.6.994",,1328.667,1302.869,,221.4445,217.144833333333,,,,0.198261866968925,13.1379781389919,5.05920445077661,0.30022358349151,14.1656605537472,7.22098691426383,,2.16178246348722,,0.101961716522585,,,,"NA 5133","5133 5422"
"1137","Katie","Upper",9,"Y","Feb","Feb","1",4776,1912.667,441,90,52,"","","1",5139,2157,147,88.152,62.032,"","5211","N","",,,,,,"Survived","8",5429,2404.667,492,84.611,53.599,1137,"Upper.9.1137",1321.7,1333.6,1297.4,220.283333333333,222.266666666667,216.233333333333,0.236059620186124,8.68275856851025,2.00196716350155,0.279088182363527,9.70455908818236,0.661367726454709,0.247875751503006,11.1207044858949,2.27531987051025,-1.34059943704684,1.61395214405554,0.0430285621774034,-0.0312124308605214,-379.5,304,"4776","4776 5139","5139 5429"
"1138","Katie","Upper",9,"Y","Feb","Feb","2",4776,1688,712.333,15.945,51.103,"","","2",5139,1899,405,15.422,60.166,"","5211","N","",,,,,,"Survived","10",5429,2161.333,731.333,16.189,65.02,1138,"Upper.9.1138",1321.7,1333.6,1297.4,220.283333333333,222.266666666667,216.233333333333,0.231987591737913,7.66285843988802,3.2337126428085,0.270692861427714,8.54379124175165,1.82213557288542,0.300693695082473,9.99537382457222,3.38214737166641,-1.41157706992308,1.56001179878099,0.0387052696898012,0.0300008336547581,-108.167,317.333,"4776","4776 5139","5139 5429"
"1140","Katie","Upper",9,"Y","Feb","Feb","4",4776,1584.667,1232.333,111.092,74.285,"","","3",5139,1755,912,105.751,81.043,"","5211","N","",,,,,,"Survived","11",5429,2009.333,1223.333,-76.293,83.756,1140,"Upper.9.1140",1321.7,1333.6,1297.4,220.283333333333,222.266666666667,216.233333333333,0.33722478626012,7.19376711810547,5.59430884466974,0.364620575884823,7.89592081583683,4.10317936412718,0.387340835517188,9.29242947433328,5.65746724217666,-1.49112948054257,1.55428787804949,0.0273957896247036,0.0227202596323651,411.833,330.333,"4776","4776 5139","5139 5429"
"1141","Katie","Upper",9,"Y","Feb","Feb","5",4776,1596.667,1658.333,46.332,31.127,"","","5",5139,1743.5,1353,37.042,66.4,"","5211","N","",,,,,,"Survived","1",5429,1990.667,1628.333,38.157,71.218,1141,"Upper.9.1141",1321.7,1333.6,1297.4,220.283333333333,222.266666666667,216.233333333333,0.141304380721798,7.2482424150715,7.52818188696376,0.29874025194961,7.84418116376725,6.0872825434913,0.329357175890242,9.20610605827039,7.53044396485278,-1.44089934347246,1.44316142136148,0.157435871227812,0.0306169239406319,837.833,315.333,"4776","4776 5139","5139 5429"
"1142","Katie","Upper",9,"Y","Feb","Feb","6",4776,1401.333,1883.667,51.71,96.83,"","","6",5139,1522,1553,46.685,96.208,"","5211","N","",,,,,,"Survived","2",5429,1770.667,1822.333,45.881,92.415,1142,"Upper.9.1142",1321.7,1333.6,1297.4,220.283333333333,222.266666666667,216.233333333333,0.439570250435046,6.36150261027465,8.55110993417568,0.432849430113977,6.84763047390522,6.9871025794841,0.427385540311392,8.18868660397718,8.42762293818406,-1.56400735469158,1.44052035869996,-0.00672082032106847,-0.00546388980258528,1063.167,340.667,"4776","4776 5139","5139 5429"
"1143","Katie","Upper",9,"Y","Feb","Feb","7",4776,1482.667,2277,0.682,84.011,"","","7",5139,1562.5,1948.5,-5.774,89.454,"","5211","N","",,,,,,"Survived","5",5429,1799.333,2187.667,-1.998,86.708,1143,"Upper.9.1143",1321.7,1333.6,1297.4,220.283333333333,222.266666666667,216.233333333333,0.381377014451086,6.73072709389423,10.3366875993039,0.4024625074985,7.02984403119376,8.76649670065987,0.40099275474025,8.32125635887159,10.1171589332511,-1.57019089864406,1.35066223259125,0.0210854930474146,-0.00146975275825068,1456.5,338.5,"4776","4776 5139","5139 5429"
"1148","Katie","Upper",9,"Y","Feb","Feb","12",4776,2474.333,832.333,85.101,70.868,"","","26",5139,2679,598,83.29,68.469,"","5211","N","",,,,,,"Survived","25",5429,2899.667,926.333,84.596,73.636,1148,"Upper.9.1148",1321.7,1333.6,1297.4,220.283333333333,222.266666666667,216.233333333333,0.321712945449043,11.2325020806537,3.77846561246879,0.308048890221956,12.0530893821236,2.69046190761848,0.340539540619701,13.4098982580546,4.28395097888084,-1.08800370485031,1.59348907126236,-0.0136640552270872,0.0324906503977452,11.833,244.333,"4776","4776 5139","5139 5429"
"1150","Katie","Upper",9,"Y","Feb","Feb","14",4776,2253.333,1114,114.567,37.906,"","","17",5139,2420.5,882,-62.403,49.649,"","5211","N","",,,,,,"Survived","26",5429,2650.333,1188.333,104.534,55.313,1150,"Upper.9.1150",1321.7,1333.6,1297.4,220.283333333333,222.266666666667,216.233333333333,0.172078383899523,10.2292486948627,5.05712340167965,0.223375824835033,10.8900719856029,3.96820635872826,0.255802373978727,12.256819793433,5.49560505626638,-1.0889170429514,1.52739869753812,0.0512974409355097,0.0324265491436936,293.5,242,"4776","4776 5139","5139 5429"
"1166","Katie","Upper",9,"Y","Aug","Feb","",,,,,,"","","8",5139,2009.5,225.5,-1.042,55.009,"","5211","N","",,,,,,"Survived","9",5429,2250,564,0,58.667,1166,"Upper.9.1166",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.24749100179964,9.04094181163767,1.01454709058188,0.271313396022815,10.4054262370896,2.60829351009712,,1.59374641951523,,0.0238223942231747,,,,"NA 5139","5139 5429"
"1168","Katie","Upper",9,"Y","Aug","Aug","",,,,,,"","","10",5139,1870.5,2653,63.435,55.902,"","5211","N","",,,,,,"Survived","21",5429,2079,2860.333,64.841,72.173,1168,"Upper.9.1168",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.251508698260348,8.41556688662268,11.9361127774445,0.333773701248651,9.61461384307075,13.2279929088947,,1.2918801314502,,0.0822650029883031,,,,"NA 5139","5139 5429"
"1173","Katie","Upper",9,"Y","Aug","Aug","",,,,,,"","","15",5139,2191.333,610.333,4.764,24.083,"","5211","N","",,,,,,"Survived","24",5429,2437.667,931.667,1.637,34.692,1173,"Upper.9.1173",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.108351829634073,9.85902669466107,2.74594931013797,0.160437798674272,11.2733174040388,4.30861877601357,,1.56266946587559,,0.0520859690401984,,,,"NA 5139","5139 5429"
"1174","Katie","Upper",9,"Y","Aug","Feb","",,,,,,"","","18",5139,2272,1418.5,50.937,88.865,"","5211","N","",,,,,,"Survived","13",5429,2485.333,1684.667,46.397,86.759,1174,"Upper.9.1174",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.399812537492502,10.2219556088782,6.38197360527895,0.40122861106829,11.4937552027131,7.7909680900262,,1.40899448474726,,0.00141607357578882,,,,"NA 5139","5139 5429"
"1175","Katie","Upper",9,"Y","Aug","Feb","",,,,,,"","","19",5139,2280.5,1520.5,91.219,47.011,"","5211","N","",,,,,,"Survived","14",5429,2498,1783.333,84.71,54.926,1175,"Upper.9.1175",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.211507198560288,10.2601979604079,6.84088182363527,0.254012640665947,11.552335440111,8.24726221674117,,1.4063803931059,,0.0425054421056593,,,,"NA 5139","5139 5429"
"1176","Katie","Upper",9,"Y","Aug","Feb","",,,,,,"","","20",5139,2168,1272,67.166,41.231,"","5211","N","",,,,,,"Survived","12",5429,2396,1555.333,66.14,56.725,1176,"Upper.9.1176",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.185502399520096,9.75404919016197,5.72285542891422,0.262332357021736,11.0806227840296,7.19284569138276,,1.46999026246855,,0.0768299575016397,,,,"NA 5139","5139 5429"
"1179","Katie","Upper",9,"Y","Aug","Feb","",,,,,,"","","23",5139,2164.5,1668.5,48.434,70.838,"","5211","N","",,,,,,"Survived","15",5429,2379.333,1923.333,51.34,76.837,1179,"Upper.9.1179",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.31870725854829,9.7383023395321,7.50674865026995,0.355342993679667,11.0035440110991,8.8947109603823,,1.38796231011235,,0.0366357351313766,,,,"NA 5139","5139 5429"
"1180","Katie","Upper",9,"Y","Aug","Feb","",,,,,,"","","24",5139,2188.5,2641,42.553,82.807,"","5211","N","",,,,,,"Survived","22",5429,2383,2853,33.486,78.031,1180,"Upper.9.1180",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.37255698860228,9.84628074385123,11.8821235752849,0.360864806536149,11.0205025435486,13.1940804686296,,1.31195689334462,,-0.0116921820661304,,,,"NA 5139","5139 5429"
"1181","Katie","Upper",9,"Y","Aug","Feb","",,,,,,"","","25",5139,2222,2253.5,63.094,75.133,"","5211","N","",,,,,,"Survived","19",5429,2420.333,2475.667,57.918,78.44,1181,"Upper.9.1181",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.338030893821236,9.99700059988003,10.1387222555489,0.362756281794358,11.1931540003083,11.4490534915986,,1.31033123604969,,0.0247253879731221,,,,"NA 5139","5139 5429"
"1182","Katie","Upper",9,"Y","Aug","Aug","",,,,,,"","","27",5139,2664,718.5,-83.774,55.326,"","5211","N","",,,,,,"Survived","23",5429,2884.333,1043,94.289,80.178,1182,"Upper.9.1182",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.248917216556689,11.9856028794241,3.23260347930414,0.370793895483274,13.3389841220903,4.82349314012641,,1.59088966082227,,0.121876678926585,,,,"NA 5139","5139 5429"
"1184","Katie","Upper",9,"Y","Aug","Feb","",,,,,,"","","31",5139,2789.5,2437,-54.545,81.025,"","5211","N","",,,,,,"Survived","28",5429,2962.333,2681.333,-54.462,86.183,1184,"Upper.9.1184",,1333.6,1297.4,,222.266666666667,216.233333333333,,,,0.364539592081584,12.5502399520096,10.9643071385723,0.398564821951595,13.6997055649761,12.4001834438107,,1.43587630523841,,0.0340252298700117,,,,"NA 5139","5139 5429"
